Price,Close,High,Low,Open,Volume
Ticker,EVC,EVC,EVC,EVC,EVC
Date,,,,,
2025-05-05,1.837531328201294,1.9236656430808905,1.827960861446779,1.894954242817346,110500
2025-05-06,1.827960729598999,1.8758131740090187,1.827960729598999,1.827960729598999,106300
2025-05-07,1.837531328201294,1.8853837760628311,1.8088199279377495,1.8662428425538014,196800
2025-05-08,1.8183903694152832,1.875813283233114,1.808819902793805,1.8375313026582396,114100
2025-05-09,1.8088198900222778,1.9140951362041831,1.7992494234683738,1.827960823130086,332200
2025-05-12,1.9236656427383423,2.0097998435136377,1.8662428422214785,1.8662428422214785,354900
2025-05-13,1.9236656427383423,1.9906589100080165,1.9045247092327209,1.9619475097495847,187600
2025-05-14,1.8566724061965942,1.9332361414862087,1.8566724061965942,1.9045247407526034,143400
2025-05-15,1.8566724061965942,1.866242873107796,1.7992494906404182,1.866242873107796,119100
2025-05-16,1.86624276638031,1.894954165471956,1.837531253199706,1.837531253199706,169500
2025-05-19,1.837531328201294,1.8566723757992867,1.7992494611832346,1.8183903946922642,165500
2025-05-20,1.7992494106292725,1.8375312765717167,1.7992494106292725,1.8183903436004945,103200
2025-05-21,1.8183903694152832,1.8375313026582396,1.7322560557330178,1.7992494361723268,267500
2025-05-22,1.8088198900222778,1.8662428034346628,1.8088198900222778,1.8183903565761819,163000
2025-05-23,1.8183903694152832,1.8375313026582396,1.7705380363078922,1.7992494361723268,99900
2025-05-27,1.914095163345337,1.9523770301037757,1.8183903823602776,1.8183903823602776,275400
2025-05-28,1.914095163345337,1.9332360967245563,1.8853837632765078,1.8949542299661175,163500
2025-05-29,1.981088399887085,2.000229332973691,1.93323606717057,1.942806533713873,209500
2025-05-30,1.981088399887085,2.019370266060297,1.971517933343782,1.981088399887085,168500
2025-06-02,1.8853837251663208,1.9810883901278926,1.8853837251663208,1.952376990639421,270800
2025-06-03,1.904524564743042,1.9236654967965072,1.8758131666628446,1.8949540987163096,131300
2025-06-04,1.9332361221313477,1.9428065889467334,1.8853837880544189,1.9045247216851904,172600
2025-06-05,1.9619475603103638,1.9906589613087087,1.9236656923125703,1.942806626311467,132400
2025-06-06,1.9906588792800903,1.9906588792800903,1.9619474794648493,1.98108841267501,134700
2025-06-09,2.11507511138916,2.1629274430133214,2.0002292873132577,2.0002292873132577,351400
2025-06-10,2.3256256580352783,2.6127398832818494,2.143786565047212,2.143786565047212,1876100
2025-06-11,2.287343740463257,2.488323533904118,2.2012093150963996,2.4500416684868114,534300
2025-06-12,2.1533570289611816,2.2490616945327324,2.1342160958468717,2.2490616945327324,252100
2025-06-13,1.9906588792800903,2.134216106534218,1.9906588792800903,2.105504706718977,373400
2025-06-16,2.0789146423339844,2.0789146423339844,1.9906589114493378,2.0200774884108865,239100
2025-06-17,2.1573643684387207,2.1867829447694866,2.0494960214278506,2.069108405648361,343100
2025-06-18,2.2848448753356934,2.2848448753356934,2.1377519930726168,2.147558185223488,289500
2025-06-20,2.206395387649536,2.3240696961011054,2.196589195278572,2.275038734246285,311700
2025-06-23,2.206395387649536,2.294651118988213,2.1475582334237515,2.186783002907608,261100
2025-06-24,2.3240697383880615,2.3240697383880615,2.1965892352459924,2.2162016203447723,228100
2025-06-25,2.2848448753356934,2.324069643939181,2.2162015302795908,2.324069643939181,251900
2025-06-26,2.3240697383880615,2.3534885498343034,2.265232583091722,2.2750387756411117,144600
2025-06-27,2.2848448753356934,2.343682262038987,2.255426298883078,2.304457259637437,423900
2025-06-30,2.275038719177246,2.3436822991173925,2.255426334565223,2.2946511037892687,237800
2025-07-01,2.3632946014404297,2.3731007934049932,2.255426256032171,2.255426256032171,198300
2025-07-02,2.343682289123535,2.412325634972908,2.3142634785328813,2.343682289123535,341900
2025-07-03,2.402519464492798,2.402519464492798,2.333876118021023,2.363294695080355,113400
2025-07-07,2.382906913757324,2.422131680436778,2.353488338747734,2.382906913757324,326800
2025-07-08,2.4319379329681396,2.480968892544502,2.373100781476505,2.4025193572223222,628700
2025-07-09,2.4515504837036133,2.480969061452288,2.4123257133720473,2.4515504837036133,311800
2025-07-10,2.5299999713897705,2.54961235614488,2.42213185523667,2.4613566247468883,152800
2025-07-11,2.4515504837036133,2.5300000243667458,2.4319380985378305,2.5300000243667458,139500
2025-07-14,2.480968952178955,2.4907751443299366,2.412325607122084,2.441744183575029,198600
2025-07-15,2.4221317768096924,2.49077512122995,2.412325584749656,2.4613565450498394,135200
2025-07-16,2.4221317768096924,2.451550352989803,2.3731008165095084,2.402519392689619,333800
2025-07-17,2.3632946014404297,2.441744137156939,2.353488409475866,2.4025193692986844,192900
2025-07-18,2.304457187652588,2.402519339896179,2.25542622842982,2.3927131480516257,261200
2025-07-21,2.265232563018799,2.324069717793764,2.2554263705563047,2.2946511404062817,150900
2025-07-22,2.275038719177246,2.314263488401292,2.226007757647189,2.2652325268712348,187700
2025-07-23,2.3927133083343506,2.412325693337249,2.245620187014539,2.2848449570203364,295900
2025-07-24,2.2946510314941406,2.373100801268665,2.2848448394970826,2.373100801268665,120100
2025-07-25,2.343682289123535,2.3534884813877315,2.2652325172119006,2.304457286268685,140200
2025-07-28,2.3534884452819824,2.3829070216232497,2.3240696351426533,2.3240696351426533,141900
2025-07-29,2.314263343811035,2.382906919462477,2.2946509604243523,2.382906919462477,179800
2025-07-30,2.2260076999664307,2.3338760463355164,2.1867829317587852,2.3338760463355164,172300
2025-07-31,2.167170524597168,2.235813868230211,2.1573643326495904,2.2063952923874783,213400
2025-08-01,2.1769766807556152,2.2063952561147113,2.0985271464646917,2.1573642971828844,160600
2025-08-04,2.2946510314941406,2.3044572234911986,2.1769767275294427,2.206395303520617,186800
2025-08-05,2.235813856124878,2.2946510074917823,2.1867828966524576,2.2946510074917823,150500
2025-08-06,2.333876132965088,2.4711628267876993,2.255426359839812,2.255426359839812,323000
2025-08-07,2.3240697383880615,2.3927133200318633,2.2946511607398916,2.3632947423836934,137500
2025-08-08,2.3534884452819824,2.392713213737005,2.3338760610544713,2.3534884452819824,211000
2025-08-11,2.373100757598877,2.392713141232086,2.314263372901194,2.373100757598877,203000
2025-08-12,2.5888373851776123,2.618255962602599,2.373100916929639,2.39271330187963,335800
2025-08-13,2.5888373851776123,2.618255962602599,2.5398061890045636,2.5790311927026166,159200
2025-08-14,2.471162796020508,2.579031145050472,2.461356603726699,2.549612334370979,159600
2025-08-15,2.412325620651245,2.4809689660930916,2.412325620651245,2.4809689660930916,103200
2025-08-18,2.412325620651245,2.451550389475157,2.402519428445267,2.431938005063201,117400
2025-08-19,2.343682289123535,2.4221318272371044,2.324069670797077,2.412325634972908,219400
2025-08-20,2.343682289123535,2.38290705818032,2.304457286268685,2.324069670797077,281800
2025-08-21,2.3240697383880615,2.3534885498343034,2.2848449681905016,2.3240697383880615,210200
2025-08-22,2.441744089126587,2.4515502808982577,2.3338759796382074,2.353488363181549,253300
2025-08-25,2.4319379329681396,2.441744124883412,2.412325549137595,2.4221317410528673,120900
2025-08-26,2.382906913757324,2.4417440637765044,2.382906913757324,2.431937872106641,145200
2025-08-27,2.5299999713897705,2.54961235614488,2.3632947009713425,2.373100893348897,396400
2025-08-28,2.510387420654297,2.5496121875710744,2.441744078549936,2.5496121875710744,213700
2025-08-29,2.5398061275482178,2.5496123197859304,2.51038755083508,2.529999935310505,131700
2025-09-02,2.441744089126587,2.5005812397566123,2.441744089126587,2.461356472669929,161300
2025-09-03,2.4221317768096924,2.4809689291699133,2.412325584749656,2.441744160929766,186500
2025-09-04,2.4613566398620605,2.4613566398620605,2.39271329279764,2.441744254986512,159900
2025-09-05,2.4319379329681396,2.4907750844597745,2.39271316530705,2.461356508713957,167100
2025-09-08,2.441744089126587,2.4515502808982577,2.4025193220399035,2.4123255138115742,175700
2025-09-09,2.4319379329681396,2.461356508713957,2.4221317410528673,2.441744124883412,138200
2025-09-10,2.314263343811035,2.422131686235842,2.2946509604243523,2.4123254945425012,322400
2025-09-11,2.3240697383880615,2.3632947423836934,2.2260078128941623,2.3044573532892816,440400
2025-09-12,2.4319379329681396,2.4319379329681396,2.2848448204409957,2.3240695881020854,566900
2025-09-15,2.5299999713897705,2.569224740899989,2.42213185523667,2.42213185523667,190500
2025-09-16,2.490000009536743,2.5399999618530273,2.450000047683716,2.5399999618530273,142800
2025-09-17,2.430000066757202,2.5299999713897705,2.430000066757202,2.490000009536743,183200
2025-09-18,2.509999990463257,2.5199999809265137,2.430000066757202,2.450000047683716,185900
2025-09-19,2.5,2.5199999809265137,2.4700000286102295,2.5199999809265137,315400
2025-09-22,2.440000057220459,2.5,2.4200000762939453,2.490000009536743,95900
2025-09-23,2.4200000762939453,2.490000009536743,2.4200000762939453,2.450000047683716,129200
2025-09-24,2.4000000953674316,2.430000066757202,2.4000000953674316,2.4200000762939453,48600
2025-09-25,2.359999895095825,2.4000000953674316,2.359999895095825,2.4000000953674316,71300
2025-09-26,2.380000114440918,2.390000104904175,2.3399999141693115,2.369999885559082,82700
2025-09-29,2.3499999046325684,2.4100000858306885,2.3499999046325684,2.390000104904175,126100
2025-09-30,2.3299999237060547,2.4100000858306885,2.319999933242798,2.359999895095825,174900
