Price,Close,High,Low,Open,Volume
Ticker,KW,KW,KW,KW,KW
Date,,,,,
2025-05-05,6.334763050079346,6.509114161429667,6.315390704373755,6.489741815724075,945100
2025-05-06,6.363821983337402,6.373507925533314,6.13135336628434,6.257273847943367,846400
2025-05-07,6.402566432952881,6.4509970658413085,6.325077050832876,6.4509970658413085,1459100
2025-05-08,5.95700216293335,7.041854461681476,5.898885124986824,7.041854461681476,2502800
2025-05-09,5.96668815612793,6.053863944731476,5.908571117683287,5.9182575216939775,1407300
2025-05-12,6.460683822631836,6.751269021462899,6.102295179803604,6.189470508516335,1791400
2025-05-13,6.218528747558594,6.518800325908623,6.17978405756976,6.518800325908623,1593300
2025-05-14,6.053864002227783,6.2088427728854,5.93762992423457,6.16041213799148,1301400
2025-05-15,6.199156761169434,6.247587395520495,5.966688145915583,6.0538639343699225,1108100
2025-05-16,6.470369815826416,6.528486856049246,6.296018695157925,6.431625122344529,1820300
2025-05-19,6.470369815826416,6.538173260356307,6.20884290388709,6.296018695157925,1153700
2025-05-20,6.354135513305664,6.5188006857852745,6.344449571210302,6.40256660940196,836600
2025-05-21,5.96668815612793,6.344449598827853,5.947315809979716,6.2669597523618314,1210700
2025-05-22,5.8891987800598145,5.986060510941094,5.792337049178534,5.937629876437037,1100400
2025-05-23,5.879512786865234,6.053863900937908,5.811709344900391,5.811709344900391,1375800
2025-05-27,6.170097827911377,6.199156577157985,5.898884990351069,5.986060314344593,1520000
2025-05-28,6.102294921875,6.237901342264422,6.005432731152258,6.18947024690305,1130000
2025-05-29,6.218528747558594,6.2669593791080676,6.121667022586509,6.141039367580927,622200
2025-05-30,6.170097827911377,6.218528922698007,6.1119807912913116,6.170097827911377,905300
2025-06-02,6.121667385101318,6.228215057943616,6.034491596527471,6.111980981093929,1054600
2025-06-03,6.150725841522217,6.179784592465612,6.024805357222798,6.082922859109589,770600
2025-06-04,6.286332130432129,6.286332130432129,6.082922725779547,6.141039764519308,1011400
2025-06-05,6.2572736740112305,6.286331961664406,6.179784291105221,6.266959615937904,1080400
2025-06-06,6.354135513305664,6.441311301529732,6.27664612905012,6.354135513305664,985800
2025-06-09,6.421938896179199,6.460683587949284,6.34444951263903,6.392880146415057,1017700
2025-06-10,6.557545185089111,6.644720970749784,6.392880017451462,6.480055803112135,1128100
2025-06-11,6.489741802215576,6.596289934311124,6.441311168988984,6.557545242980589,1156900
2025-06-12,6.489741802215576,6.557545242980589,6.40256647765845,6.431624765219774,1302200
2025-06-13,6.354135513305664,6.4509972436250935,6.286332071145482,6.344449571210302,1241000
2025-06-16,6.334763050079346,6.441311182396674,6.276646012962572,6.4219388366910835,2409600
2025-06-17,6.373507499694824,6.489741569518728,6.305704523234115,6.305704523234115,990700
2025-06-18,6.412252426147461,6.5188005583525594,6.315390697721533,6.354135389091904,766700
2025-06-20,6.460683822631836,6.547859613217742,6.363822089688148,6.460683822631836,1661200
