Price,Close,High,Low,Open,Volume
Ticker,SLDP,SLDP,SLDP,SLDP,SLDP
Date,,,,,
2025-05-05,1.1299999952316284,1.1449999809265137,1.090000033378601,1.1100000143051147,738500
2025-05-06,1.1299999952316284,1.149999976158142,1.1100000143051147,1.1200000047683716,696200
2025-05-07,1.2000000476837158,1.25,1.1200000047683716,1.1200000047683716,2519400
2025-05-08,1.2699999809265137,1.2799999713897705,1.190000057220459,1.190000057220459,1824200
2025-05-09,1.2999999523162842,1.3700000047683716,1.2799999713897705,1.2899999618530273,2092100
2025-05-12,1.4299999475479126,1.4500000476837158,1.3300000429153442,1.3450000286102295,3439300
2025-05-13,1.4299999475479126,1.4800000190734863,1.3899999856948853,1.409999966621399,2612900
2025-05-14,1.3600000143051147,1.4600000381469727,1.340000033378601,1.4299999475479126,2970700
2025-05-15,1.3700000047683716,1.409999966621399,1.350000023841858,1.3600000143051147,1507400
2025-05-16,1.3799999952316284,1.4800000190734863,1.3650000095367432,1.3799999952316284,3857800
2025-05-19,1.2999999523162842,1.3899999856948853,1.2799999713897705,1.3799999952316284,2762700
2025-05-20,1.3300000429153442,1.3700000047683716,1.2899999618530273,1.309999942779541,2123700
2025-05-21,1.309999942779541,1.409999966621399,1.2999999523162842,1.340000033378601,2120100
2025-05-22,1.340000033378601,1.3600000143051147,1.2699999809265137,1.3200000524520874,2251800
2025-05-23,1.5099999904632568,1.6200000047683716,1.3009999990463257,1.3300000429153442,9369600
2025-05-27,1.659999966621399,1.6699999570846558,1.4900000095367432,1.5499999523162842,4264400
2025-05-28,1.809999942779541,1.850000023841858,1.7300000190734863,1.7400000095367432,8520500
2025-05-29,1.6799999475479126,1.8799999952316284,1.6699999570846558,1.8300000429153442,5209500
2025-05-30,1.559999942779541,1.6990000009536743,1.559999942779541,1.6799999475479126,3870100
2025-06-02,1.4199999570846558,1.600000023841858,1.399999976158142,1.5700000524520874,4088400
2025-06-03,1.4700000286102295,1.534999966621399,1.440000057220459,1.4500000476837158,2494100
2025-06-04,1.4500000476837158,1.4989999532699585,1.409999966621399,1.4800000190734863,2204700
2025-06-05,1.4199999570846558,1.5149999856948853,1.399999976158142,1.4800000190734863,2102800
2025-06-06,1.6100000143051147,1.6200000047683716,1.4800000190734863,1.4800000190734863,5686300
2025-06-09,1.5700000524520874,1.7200000286102295,1.5499999523162842,1.7200000286102295,6159500
2025-06-10,1.6299999952316284,1.7400000095367432,1.4600000381469727,1.5700000524520874,12594400
2025-06-11,1.8700000047683716,1.940000057220459,1.7599999904632568,1.8200000524520874,16168300
2025-06-12,1.7699999809265137,2.0199999809265137,1.7599999904632568,2.0199999809265137,9661000
2025-06-13,1.75,1.899999976158142,1.7100000381469727,1.7599999904632568,6645500
2025-06-16,1.9299999475479126,2.0399999618530273,1.7899999618530273,1.8650000095367432,7210100
2025-06-17,1.9299999475479126,2.0299999713897705,1.8799999952316284,2.0299999713897705,7469100
2025-06-18,1.9800000190734863,2.059999942779541,1.8799999952316284,1.940000057220459,5899200
2025-06-20,1.7999999523162842,2.0190000534057617,1.7799999713897705,2.0,7707600
2025-06-23,1.8600000143051147,1.8700000047683716,1.7200000286102295,1.784999966621399,5677200
2025-06-24,1.8700000047683716,1.940000057220459,1.809999942779541,1.909999966621399,4946200
2025-06-25,1.9500000476837158,2.0899999141693115,1.8799999952316284,1.9199999570846558,8716700
2025-06-26,2.2799999713897705,2.3369998931884766,1.909999966621399,1.9900000095367432,14369800
2025-06-27,2.1500000953674316,2.315999984741211,2.049999952316284,2.299999952316284,9951100
2025-06-30,2.190000057220459,2.3450000286102295,2.180999994277954,2.200000047683716,8106700
2025-07-01,2.200000047683716,2.299999952316284,2.049999952316284,2.1500000953674316,7037900
2025-07-02,2.4700000286102295,2.5,2.1700000762939453,2.180000066757202,9085700
2025-07-03,2.4600000381469727,2.5350000858306885,2.4200000762939453,2.494999885559082,7309000
2025-07-07,2.2799999713897705,2.4200000762939453,2.2200000286102295,2.4200000762939453,8312800
2025-07-08,2.509999990463257,2.619999885559082,2.2799999713897705,2.299999952316284,11537700
2025-07-09,2.5799999237060547,2.700000047683716,2.4600000381469727,2.559999942779541,12339500
2025-07-10,2.609999895095825,2.6500000953674316,2.5,2.569999933242798,6444300
2025-07-11,2.490000009536743,2.6700000762939453,2.4700000286102295,2.549999952316284,6246800
2025-07-14,2.6700000762939453,2.700000047683716,2.380000114440918,2.430000066757202,6648600
2025-07-15,3.180000066757202,3.2049999237060547,2.6700000762939453,2.700000047683716,18033600
2025-07-16,3.109999895095825,3.319999933242798,3.009999990463257,3.2300000190734863,19190700
2025-07-17,3.2200000286102295,3.3949999809265137,3.1050000190734863,3.1500000953674316,16312800
2025-07-18,3.7699999809265137,3.859999895095825,3.25,3.315000057220459,26012200
