Price,Close,High,Low,Open,Volume
Ticker,RIGL,RIGL,RIGL,RIGL,RIGL
Date,,,,,
2025-05-05,19.110000610351562,19.450000762939453,18.700000762939453,19.010000228881836,89200
2025-05-06,18.260000228881836,18.989999771118164,17.889999389648438,18.989999771118164,325300
2025-05-07,18.469999313354492,25.420000076293945,18.0,22.549999237060547,711200
2025-05-08,18.899999618530273,19.09000015258789,16.8799991607666,18.469999313354492,326300
2025-05-09,18.770000457763672,19.75,18.5,18.829999923706055,250200
2025-05-12,18.610000610351562,19.739999771118164,18.440000534057617,19.020000457763672,218500
2025-05-13,18.290000915527344,18.549999237060547,17.649999618530273,18.469999313354492,191600
2025-05-14,18.280000686645508,18.690000534057617,17.950000762939453,18.290000915527344,221100
2025-05-15,19.739999771118164,20.1200008392334,18.1299991607666,18.399999618530273,240700
2025-05-16,19.84000015258789,19.90999984741211,18.969999313354492,19.68000030517578,204900
2025-05-19,19.700000762939453,19.81999969482422,18.829999923706055,19.520000457763672,180200
2025-05-20,20.1200008392334,20.139999389648438,19.530000686645508,19.68000030517578,174200
2025-05-21,20.940000534057617,21.31999969482422,19.850000381469727,19.920000076293945,400700
2025-05-22,19.729999542236328,21.329999923706055,19.690000534057617,20.969999313354492,271100
2025-05-23,18.950000762939453,19.389999389648438,18.31999969482422,19.190000534057617,269400
2025-05-27,19.6200008392334,19.90999984741211,18.5,19.18000030517578,169400
2025-05-28,19.190000534057617,19.799999237060547,19.110000610351562,19.610000610351562,146800
2025-05-29,19.530000686645508,19.709999084472656,19.020000457763672,19.3700008392334,122600
2025-05-30,19.200000762939453,19.5,18.6299991607666,19.280000686645508,230400
2025-06-02,20.149999618530273,20.239999771118164,19.020000457763672,19.309999465942383,270900
2025-06-03,20.389999389648438,20.989999771118164,19.6200008392334,20.229999542236328,229400
2025-06-04,20.540000915527344,20.68000030517578,20.010000228881836,20.329999923706055,136000
2025-06-05,20.969999313354492,21.520000457763672,20.149999618530273,20.600000381469727,159900
2025-06-06,21.489999771118164,21.860000610351562,21.18000030517578,21.229999542236328,182100
2025-06-09,21.850000381469727,21.90999984741211,21.040000915527344,21.709999084472656,216100
2025-06-10,21.559999465942383,22.5,21.469999313354492,21.81999969482422,195000
2025-06-11,21.190000534057617,22.18000030517578,21.18000030517578,21.780000686645508,102900
2025-06-12,21.299999237060547,21.65999984741211,20.969999313354492,21.0,110800
2025-06-13,20.520000457763672,21.209999084472656,20.43000030517578,20.809999465942383,144800
2025-06-16,20.43000030517578,21.510000228881836,20.219999313354492,20.549999237060547,121300
2025-06-17,19.15999984741211,20.389999389648438,19.139999389648438,20.1200008392334,210900
2025-06-18,19.360000610351562,19.809999465942383,18.920000076293945,19.200000762939453,142500
2025-06-20,18.93000030517578,19.56999969482422,18.850000381469727,19.56999969482422,304800
2025-06-23,18.850000381469727,19.100000381469727,18.350000381469727,18.920000076293945,126800
2025-06-24,18.700000762939453,19.209999084472656,18.40999984741211,19.0,164900
2025-06-25,18.6299991607666,18.950000762939453,18.139999389648438,18.709999084472656,153300
2025-06-26,18.760000228881836,18.84000015258789,18.200000762939453,18.790000915527344,259600
2025-06-27,19.479999542236328,19.790000915527344,18.40999984741211,18.709999084472656,551200
2025-06-30,18.729999542236328,19.719999313354492,18.579999923706055,19.479999542236328,292800
2025-07-01,18.709999084472656,19.020000457763672,18.239999771118164,18.68000030517578,177900
2025-07-02,18.649999618530273,19.350000381469727,18.459999084472656,18.719999313354492,217500
2025-07-03,18.93000030517578,19.18000030517578,18.649999618530273,18.84000015258789,97400
2025-07-07,18.84000015258789,19.049999237060547,18.450000762939453,18.75,234100
2025-07-08,18.420000076293945,18.950000762939453,18.239999771118164,18.829999923706055,270500
2025-07-09,19.040000915527344,19.3799991607666,18.520000457763672,18.520000457763672,239300
2025-07-10,19.600000381469727,19.610000610351562,18.65999984741211,19.010000228881836,205700
2025-07-11,18.8799991607666,19.489999771118164,18.6299991607666,19.420000076293945,212800
2025-07-14,19.350000381469727,19.360000610351562,18.729999542236328,18.809999465942383,146200
2025-07-15,18.899999618530273,19.34000015258789,18.649999618530273,19.34000015258789,155800
2025-07-16,19.280000686645508,19.43000030517578,18.899999618530273,19.079999923706055,135200
2025-07-17,18.90999984741211,19.43000030517578,18.770000457763672,19.239999771118164,144600
2025-07-18,18.799999237060547,19.010000228881836,18.65999984741211,18.989999771118164,133000
2025-07-21,19.59000015258789,19.850000381469727,18.799999237060547,18.950000762939453,201300
2025-07-22,20.059999465942383,20.290000915527344,19.43000030517578,19.610000610351562,192100
2025-07-23,21.06999969482422,21.360000610351562,20.15999984741211,20.290000915527344,209400
2025-07-24,20.43000030517578,21.3799991607666,20.40999984741211,21.06999969482422,142900
2025-07-25,20.170000076293945,20.649999618530273,20.010000228881836,20.540000915527344,164000
2025-07-28,19.989999771118164,20.520000457763672,19.739999771118164,20.25,121500
2025-07-29,19.899999618530273,20.219999313354492,19.510000228881836,20.0,251300
2025-07-30,21.010000228881836,21.40999984741211,19.899999618530273,20.030000686645508,255900
2025-07-31,21.059999465942383,21.290000915527344,20.709999084472656,20.979999542236328,173800
2025-08-01,21.90999984741211,22.030000686645508,20.280000686645508,20.649999618530273,179300
2025-08-04,22.670000076293945,22.959999084472656,21.809999465942383,22.270000457763672,421500
2025-08-05,24.239999771118164,24.850000381469727,21.8700008392334,22.799999237060547,1170100
2025-08-06,29.809999465942383,30.43000030517578,26.0,27.18000030517578,2295200
2025-08-07,30.440000534057617,30.440000534057617,28.8799991607666,29.950000762939453,818900
2025-08-08,31.700000762939453,32.400001525878906,30.0,30.5,1376000
2025-08-11,33.459999084472656,33.81999969482422,32.349998474121094,32.619998931884766,1188300
2025-08-12,34.52000045776367,35.16999816894531,33.29999923706055,33.77000045776367,1137700
2025-08-13,36.58000183105469,37.65999984741211,34.70000076293945,35.06999969482422,1107300
2025-08-14,37.88999938964844,38.349998474121094,35.20000076293945,35.81999969482422,779700
2025-08-15,39.5099983215332,39.68000030517578,37.5,38.29999923706055,761800
2025-08-18,40.06999969482422,41.25,39.59000015258789,40.0,1140200
2025-08-19,38.939998626708984,40.97999954223633,38.529998779296875,39.36000061035156,686500
2025-08-20,41.36000061035156,41.86000061035156,38.43000030517578,38.900001525878906,1082600
2025-08-21,41.9900016784668,42.79999923706055,41.0,41.36000061035156,1053400
2025-08-22,41.5,43.720001220703125,41.0,42.650001525878906,895400
2025-08-25,40.7400016784668,42.900001525878906,40.650001525878906,42.09000015258789,885200
2025-08-26,41.619998931884766,41.72999954223633,40.20000076293945,41.220001220703125,771100
2025-08-27,39.72999954223633,42.08000183105469,39.0,41.400001525878906,661600
2025-08-28,39.310001373291016,41.0,39.04999923706055,39.72999954223633,828200
2025-08-29,38.849998474121094,39.310001373291016,37.810001373291016,39.0,846500
2025-09-02,38.459999084472656,40.0,38.040000915527344,38.70000076293945,404200
2025-09-03,39.61000061035156,39.65999984741211,37.970001220703125,38.380001068115234,803900
2025-09-04,40.130001068115234,40.54999923706055,38.18000030517578,40.54999923706055,584700
2025-09-05,41.34000015258789,41.349998474121094,39.349998474121094,40.310001373291016,467000
2025-09-08,40.869998931884766,42.650001525878906,40.66999816894531,41.5,841900
2025-09-09,35.93000030517578,41.52000045776367,35.779998779296875,40.650001525878906,976400
2025-09-10,36.47999954223633,37.560001373291016,35.560001373291016,36.060001373291016,638000
2025-09-11,37.81999969482422,37.84000015258789,36.209999084472656,36.7400016784668,656000
2025-09-12,37.959999084472656,38.130001068115234,37.130001068115234,37.779998779296875,379700
2025-09-15,37.29999923706055,38.720001220703125,36.70000076293945,38.15999984741211,742800
2025-09-16,34.97999954223633,37.5,34.61000061035156,37.119998931884766,405700
2025-09-17,34.220001220703125,35.83000183105469,33.959999084472656,35.09000015258789,447600
2025-09-18,35.11000061035156,35.22999954223633,33.91999816894531,34.68000030517578,758800
2025-09-19,34.720001220703125,35.13999938964844,34.04999923706055,34.83000183105469,1167800
2025-09-22,34.45000076293945,36.04999923706055,34.380001068115234,34.81999969482422,994700
2025-09-23,34.02000045776367,35.29999923706055,33.900001525878906,34.45000076293945,798700
2025-09-24,30.280000686645508,33.88999938964844,29.59000015258789,33.599998474121094,1143000
2025-09-25,28.700000762939453,30.079999923706055,28.6299991607666,29.770000457763672,756500
2025-09-26,28.6299991607666,29.0,27.899999618530273,28.610000610351562,697400
2025-09-29,28.75,29.15999984741211,28.329999923706055,28.719999313354492,529100
2025-09-30,28.329999923706055,29.209999084472656,28.0,28.639999389648438,661400
2025-10-01,28.15999984741211,28.940000534057617,27.90999984741211,28.31999969482422,449000
2025-10-02,28.1200008392334,29.18000030517578,27.75,28.479999542236328,473600
2025-10-03,28.540000915527344,29.459999084472656,28.030000686645508,28.040000915527344,488500
2025-10-06,28.899999618530273,29.25,28.049999237060547,28.670000076293945,352700
2025-10-07,29.5,30.290000915527344,28.440000534057617,28.950000762939453,679200
2025-10-08,28.760000228881836,30.600000381469727,27.149999618530273,30.25,1133400
2025-10-09,28.399999618530273,28.6200008392334,27.239999771118164,28.549999237060547,529100
2025-10-10,28.18000030517578,29.0,28.049999237060547,28.399999618530273,462100
2025-10-13,26.829999923706055,28.6200008392334,26.530000686645508,28.25,649100
2025-10-14,27.3799991607666,27.489999771118164,26.3799991607666,26.489999771118164,408900
2025-10-15,28.110000610351562,28.219999313354492,27.40999984741211,27.450000762939453,341000
2025-10-16,28.110000610351562,28.450000762939453,27.639999389648438,28.450000762939453,342700
2025-10-17,27.940000534057617,28.989999771118164,27.75,28.020000457763672,383600
2025-10-20,29.459999084472656,30.0,27.860000610351562,28.299999237060547,342800
2025-10-21,30.270000457763672,30.3700008392334,29.049999237060547,29.5,389300
2025-10-22,30.690000534057617,31.59000015258789,30.1299991607666,30.25,600300
2025-10-23,29.389999389648438,31.920000076293945,29.229999542236328,30.690000534057617,447600
2025-10-24,29.969999313354492,30.56999969482422,29.610000610351562,29.709999084472656,297500
2025-10-27,29.579999923706055,31.0,29.5,30.1299991607666,419200
2025-10-28,29.690000534057617,30.079999923706055,29.139999389648438,29.329999923706055,257900
2025-10-29,29.399999618530273,30.200000762939453,29.170000076293945,29.700000762939453,261700
2025-10-30,31.6200008392334,31.68000030517578,29.360000610351562,29.360000610351562,498400
2025-10-31,31.579999923706055,32.900001525878906,31.209999084472656,32.0,473400
2025-11-03,30.649999618530273,31.709999084472656,29.639999389648438,31.579999923706055,659200
2025-11-04,28.3799991607666,30.799999237060547,28.079999923706055,30.09000015258789,899700
2025-11-05,36.87269973754883,39.55500030517578,34.40999984741211,34.869998931884766,1329388
