timestamp,close,high,low,trade_count,open,volume,vwap
2025-05-12 13:48:00+00:00,10.565,10.58,10.565,32,10.575,34750,10.574438
2025-05-12 13:49:00+00:00,10.56,10.58,10.56,23,10.57,23799,10.565612
2025-05-12 13:50:00+00:00,10.54,10.555,10.54,13,10.555,1241,10.552154
2025-05-12 13:51:00+00:00,10.54,10.545,10.53,41,10.54,22567,10.536698
2025-05-12 13:52:00+00:00,10.55,10.555,10.535,30,10.535,43140,10.548989
2025-05-12 13:53:00+00:00,10.575,10.575,10.56,12,10.56,3274,10.567185
2025-05-12 13:54:00+00:00,10.565,10.575,10.565,12,10.57,4900,10.570612
2025-05-12 13:55:00+00:00,10.56,10.57,10.56,39,10.57,1974,10.568843
2025-05-12 13:56:00+00:00,10.545,10.55,10.545,13,10.55,615,10.547058
2025-05-12 13:57:00+00:00,10.55,10.55,10.545,18,10.55,775,10.547256
2025-05-12 13:58:00+00:00,10.545,10.55,10.54,11,10.55,4008,10.549625
2025-05-12 13:59:00+00:00,10.56,10.56,10.545,15,10.545,4065,10.550375
2025-05-12 14:00:00+00:00,10.56,10.565,10.555,24,10.56,20936,10.560409
2025-05-12 14:01:00+00:00,10.58,10.585,10.56,18,10.56,4929,10.579043
2025-05-12 14:02:00+00:00,10.595,10.595,10.58,8,10.585,930,10.586681
2025-05-12 14:03:00+00:00,10.61,10.615,10.605,22,10.605,16834,10.606999
2025-05-12 14:04:00+00:00,10.625,10.625,10.615,19,10.615,5050,10.622733
2025-05-12 14:05:00+00:00,10.625,10.625,10.62,5,10.62,4439,10.621239
2025-05-12 14:06:00+00:00,10.59,10.6,10.59,20,10.6,11279,10.599822
2025-05-12 14:07:00+00:00,10.58,10.585,10.58,16,10.585,25976,10.580019
2025-05-12 14:08:00+00:00,10.58,10.58,10.575,20,10.58,14878,10.579669
2025-05-12 14:09:00+00:00,10.585,10.585,10.58,11,10.58,5100,10.580392
2025-05-12 14:10:00+00:00,10.575,10.575,10.565,12,10.575,4600,10.569239
2025-05-12 14:11:00+00:00,10.575,10.575,10.575,5,10.575,409,10.575
2025-05-12 14:12:00+00:00,10.575,10.58,10.57,12,10.57,19044,10.570158
2025-05-12 14:13:00+00:00,10.565,10.57,10.565,21,10.57,5766,10.569732
2025-05-12 14:14:00+00:00,10.565,10.565,10.565,1,10.565,100,10.565
2025-05-12 14:15:00+00:00,10.54,10.565,10.54,15,10.565,5140,10.550294
2025-05-12 14:16:00+00:00,10.53,10.54,10.52,42,10.54,33839,10.529092
2025-05-12 14:17:00+00:00,10.525,10.53,10.525,4,10.53,2000,10.5295
2025-05-12 14:18:00+00:00,10.525,10.525,10.52,20,10.52,7177,10.520279
2025-05-12 14:19:00+00:00,10.535,10.535,10.52,15,10.52,4489,10.526552
2025-05-12 14:20:00+00:00,10.515,10.525,10.515,34,10.515,21559,10.520094
2025-05-12 14:21:00+00:00,10.5,10.5,10.49,8,10.49,3925,10.494231
2025-05-12 14:22:00+00:00,10.495,10.495,10.49,21,10.49,13273,10.490136
2025-05-12 14:23:00+00:00,10.5,10.5,10.495,9,10.495,4525,10.498556
2025-05-12 14:24:00+00:00,10.49,10.5,10.49,44,10.5,70000,10.492171
2025-05-12 14:25:00+00:00,10.49,10.49,10.49,1,10.49,900,10.49
2025-05-12 14:26:00+00:00,10.495,10.495,10.485,26,10.495,6276,10.488029
2025-05-12 14:27:00+00:00,10.495,10.495,10.49,3,10.495,400,10.4925
2025-05-12 14:28:00+00:00,10.505,10.505,10.49,18,10.49,7647,10.494849
2025-05-12 14:29:00+00:00,10.505,10.51,10.5,20,10.51,25570,10.500743
2025-05-12 14:30:00+00:00,10.515,10.515,10.5,22,10.5,13004,10.506047
2025-05-12 14:31:00+00:00,10.51,10.51,10.485,51,10.51,20620,10.495715
2025-05-12 14:32:00+00:00,10.52,10.52,10.515,7,10.515,6550,10.51553
2025-05-12 14:33:00+00:00,10.525,10.525,10.525,8,10.525,11200,10.525
2025-05-12 14:34:00+00:00,10.53,10.53,10.52,29,10.525,16694,10.526878
2025-05-12 14:35:00+00:00,10.515,10.525,10.51,20,10.525,14543,10.518336
2025-05-12 14:36:00+00:00,10.525,10.525,10.51,10,10.515,2002,10.51725
2025-05-12 14:37:00+00:00,10.525,10.525,10.525,9,10.525,1500,10.525
2025-05-12 14:38:00+00:00,10.525,10.525,10.525,9,10.525,4500,10.525
2025-05-12 14:39:00+00:00,10.535,10.535,10.525,26,10.53,32410,10.530123
2025-05-12 14:40:00+00:00,10.545,10.545,10.535,17,10.535,4643,10.541007
2025-05-12 14:41:00+00:00,10.555,10.555,10.545,21,10.545,27329,10.552091
2025-05-12 14:42:00+00:00,10.55,10.55,10.54,11,10.545,10794,10.545676
2025-05-12 14:43:00+00:00,10.55,10.56,10.55,18,10.55,12885,10.551453
2025-05-12 14:44:00+00:00,10.565,10.565,10.555,8,10.555,1625,10.564375
2025-05-12 14:45:00+00:00,10.575,10.575,10.565,9,10.565,6559,10.574695
2025-05-12 14:46:00+00:00,10.58,10.58,10.57,25,10.575,20951,10.575082
2025-05-12 14:47:00+00:00,10.565,10.565,10.565,5,10.565,375,10.565
2025-05-12 14:48:00+00:00,10.555,10.565,10.555,7,10.565,3500,10.558143
2025-05-12 14:49:00+00:00,10.565,10.565,10.56,4,10.56,1100,10.564545
2025-05-12 14:50:00+00:00,10.565,10.565,10.56,9,10.565,4039,10.561733
2025-05-12 14:51:00+00:00,10.555,10.565,10.555,7,10.565,2600,10.56
2025-05-12 14:53:00+00:00,10.55,10.55,10.55,2,10.55,300,10.55
2025-05-12 14:54:00+00:00,10.55,10.55,10.55,8,10.55,443,10.55
2025-05-12 14:55:00+00:00,10.525,10.54,10.525,83,10.54,13268,10.531707
2025-05-12 14:56:00+00:00,10.53,10.53,10.525,63,10.525,25904,10.529366
2025-05-12 14:57:00+00:00,10.52,10.52,10.52,89,10.52,21947,10.52
2025-05-12 14:58:00+00:00,10.515,10.52,10.515,19,10.52,6403,10.518658
2025-05-12 14:59:00+00:00,10.51,10.515,10.51,27,10.515,12205,10.511168
2025-05-12 15:00:00+00:00,10.525,10.525,10.51,18,10.51,17915,10.511882
2025-05-12 15:01:00+00:00,10.515,10.52,10.515,10,10.52,4295,10.519762
2025-05-12 15:02:00+00:00,10.51,10.52,10.5,11,10.52,3824,10.509868
2025-05-12 15:03:00+00:00,10.515,10.515,10.515,1,10.515,100,10.515
2025-05-12 15:04:00+00:00,10.52,10.52,10.515,15,10.515,7612,10.519019
2025-05-12 15:05:00+00:00,10.525,10.535,10.52,12,10.52,6640,10.523389
2025-05-12 15:06:00+00:00,10.52,10.52,10.52,3,10.52,1306,10.52
2025-05-12 15:07:00+00:00,10.52,10.52,10.52,16,10.52,10487,10.52
2025-05-12 15:08:00+00:00,10.525,10.525,10.52,9,10.52,6581,10.521231
2025-05-12 15:10:00+00:00,10.535,10.535,10.525,9,10.525,3425,10.530047
2025-05-12 15:11:00+00:00,10.54,10.54,10.535,10,10.535,3407,10.538676
2025-05-12 15:12:00+00:00,10.53,10.545,10.53,21,10.54,15036,10.537614
2025-05-12 15:13:00+00:00,10.535,10.54,10.53,7,10.53,1242,10.535748
2025-05-12 15:14:00+00:00,10.535,10.54,10.535,12,10.54,7491,10.539398
2025-05-12 15:15:00+00:00,10.535,10.54,10.535,8,10.54,3100,10.537903
2025-05-12 15:16:00+00:00,10.52,10.525,10.52,5,10.525,805,10.524375
2025-05-12 15:17:00+00:00,10.515,10.52,10.515,75,10.52,12782,10.519241
2025-05-12 15:18:00+00:00,10.52,10.52,10.515,22,10.515,5647,10.519622
2025-05-12 15:20:00+00:00,10.525,10.525,10.515,12,10.525,4000,10.52136
2025-05-12 15:21:00+00:00,10.525,10.525,10.525,8,10.525,2400,10.525
2025-05-12 15:22:00+00:00,10.515,10.525,10.515,10,10.525,1200,10.52125
2025-05-12 15:23:00+00:00,10.515,10.515,10.505,42,10.515,2905,10.509
2025-05-12 15:24:00+00:00,10.52,10.52,10.51,53,10.51,7483,10.511271
2025-05-12 15:25:00+00:00,10.525,10.525,10.525,2,10.525,605,10.525
2025-05-12 15:26:00+00:00,10.53,10.53,10.525,9,10.525,1287,10.526667
2025-05-12 15:27:00+00:00,10.54,10.545,10.525,20,10.525,8050,10.538273
2025-05-12 15:28:00+00:00,10.535,10.54,10.535,6,10.54,1600,10.536875
2025-05-12 15:29:00+00:00,10.535,10.535,10.535,9,10.535,1200,10.535
2025-05-12 15:30:00+00:00,10.535,10.535,10.535,11,10.535,1305,10.535
2025-05-12 15:31:00+00:00,10.535,10.535,10.535,17,10.535,2705,10.535
2025-05-12 15:32:00+00:00,10.535,10.545,10.535,15,10.535,16384,10.535917
2025-05-12 15:33:00+00:00,10.535,10.535,10.535,14,10.535,5600,10.535
2025-05-12 15:34:00+00:00,10.525,10.535,10.525,11,10.535,3928,10.525256
2025-05-12 15:35:00+00:00,10.53,10.53,10.515,12,10.515,4800,10.517604
2025-05-12 15:36:00+00:00,10.535,10.535,10.525,21,10.535,9307,10.530325
2025-05-12 15:37:00+00:00,10.535,10.535,10.535,5,10.535,2577,10.535
2025-05-12 15:38:00+00:00,10.525,10.535,10.525,14,10.535,3100,10.532581
2025-05-12 15:39:00+00:00,10.525,10.535,10.52,15,10.53,6362,10.527694
2025-05-12 15:40:00+00:00,10.525,10.525,10.525,5,10.525,927,10.525
2025-05-12 15:41:00+00:00,10.515,10.52,10.515,24,10.52,10614,10.518964
2025-05-12 15:42:00+00:00,10.515,10.52,10.51,3,10.51,1044,10.515
2025-05-12 15:43:00+00:00,10.515,10.515,10.515,9,10.515,1200,10.515
2025-05-12 15:44:00+00:00,10.52,10.52,10.515,3,10.515,600,10.518333
2025-05-12 15:45:00+00:00,10.51,10.515,10.51,5,10.515,500,10.512
2025-05-12 15:46:00+00:00,10.505,10.515,10.505,13,10.515,3351,10.514688
2025-05-12 15:47:00+00:00,10.505,10.51,10.505,10,10.51,1700,10.506176
2025-05-12 15:48:00+00:00,10.51,10.515,10.51,20,10.51,11925,10.510554
2025-05-12 15:49:00+00:00,10.525,10.525,10.515,11,10.515,1148,10.518954
2025-05-12 15:50:00+00:00,10.52,10.525,10.52,5,10.525,933,10.521111
2025-05-12 15:51:00+00:00,10.51,10.515,10.505,33,10.51,18696,10.510234
2025-05-12 15:52:00+00:00,10.515,10.515,10.51,20,10.51,3543,10.510916
2025-05-12 15:53:00+00:00,10.515,10.515,10.515,16,10.515,1678,10.515
2025-05-12 15:54:00+00:00,10.515,10.515,10.515,5,10.515,620,10.515
2025-05-12 15:55:00+00:00,10.49,10.515,10.49,76,10.515,10140,10.501563
2025-05-12 15:57:00+00:00,10.49,10.49,10.48,76,10.49,8562,10.488924
2025-05-12 15:58:00+00:00,10.49,10.495,10.49,2,10.495,200,10.4925
2025-05-12 15:59:00+00:00,10.5,10.5,10.495,6,10.495,2216,10.496568
2025-05-12 16:00:00+00:00,10.495,10.5,10.495,11,10.495,5200,10.497692
2025-05-12 16:01:00+00:00,10.51,10.515,10.5,24,10.5,8766,10.509069
2025-05-12 16:02:00+00:00,10.525,10.525,10.51,11,10.51,2969,10.516231
2025-05-12 16:03:00+00:00,10.515,10.52,10.515,11,10.52,2287,10.518458
2025-05-12 16:04:00+00:00,10.515,10.52,10.515,5,10.515,1200,10.51875
2025-05-12 16:05:00+00:00,10.53,10.53,10.52,17,10.52,12905,10.520581
2025-05-12 16:06:00+00:00,10.53,10.535,10.53,7,10.53,4300,10.530233
2025-05-12 16:07:00+00:00,10.525,10.525,10.525,1,10.525,100,10.525
2025-05-12 16:08:00+00:00,10.525,10.525,10.525,1,10.525,100,10.525
2025-05-12 16:09:00+00:00,10.53,10.53,10.525,8,10.525,3400,10.529265
2025-05-12 16:10:00+00:00,10.535,10.535,10.535,1,10.535,100,10.535
2025-05-12 16:11:00+00:00,10.53,10.535,10.53,16,10.535,42002,10.530083
2025-05-12 16:12:00+00:00,10.525,10.525,10.525,3,10.525,500,10.525
2025-05-12 16:14:00+00:00,10.525,10.525,10.525,10,10.525,768,10.525
2025-05-12 16:15:00+00:00,10.525,10.525,10.525,3,10.525,241,10.525
2025-05-12 16:16:00+00:00,10.525,10.525,10.52,9,10.525,988,10.524053
2025-05-12 16:17:00+00:00,10.525,10.525,10.525,7,10.525,1000,10.525
2025-05-12 16:18:00+00:00,10.525,10.525,10.525,8,10.525,1200,10.525
2025-05-12 16:19:00+00:00,10.525,10.525,10.52,15,10.525,5146,10.520834
2025-05-12 16:20:00+00:00,10.525,10.525,10.525,3,10.525,700,10.525
2025-05-12 16:21:00+00:00,10.525,10.525,10.525,11,10.525,1802,10.525
2025-05-12 16:22:00+00:00,10.525,10.525,10.525,9,10.525,1300,10.525
2025-05-12 16:23:00+00:00,10.525,10.525,10.525,12,10.525,1400,10.525
2025-05-12 16:24:00+00:00,10.525,10.535,10.525,31,10.525,23624,10.528574
2025-05-12 16:25:00+00:00,10.535,10.535,10.535,5,10.535,600,10.535
2025-05-12 16:26:00+00:00,10.525,10.535,10.525,6,10.535,1538,10.527
2025-05-12 16:27:00+00:00,10.525,10.535,10.525,21,10.535,20460,10.529701
2025-05-12 16:28:00+00:00,10.525,10.525,10.525,1,10.525,100,10.525
2025-05-12 16:29:00+00:00,10.525,10.525,10.515,28,10.52,14207,10.519858
2025-05-12 16:30:00+00:00,10.52,10.525,10.52,5,10.525,1186,10.524216
2025-05-12 16:31:00+00:00,10.525,10.525,10.525,3,10.525,700,10.525
2025-05-12 16:32:00+00:00,10.525,10.525,10.525,7,10.525,2800,10.525
2025-05-12 16:33:00+00:00,10.525,10.53,10.525,16,10.53,51360,10.529961
2025-05-12 16:34:00+00:00,10.535,10.535,10.535,7,10.535,1517,10.535
2025-05-12 16:35:00+00:00,10.535,10.535,10.535,5,10.535,401,10.535
2025-05-12 16:36:00+00:00,10.545,10.545,10.535,15,10.535,2475,10.537292
2025-05-12 16:37:00+00:00,10.545,10.545,10.545,4,10.545,701,10.545
2025-05-12 16:38:00+00:00,10.54,10.545,10.54,5,10.545,1590,10.543006
2025-05-12 16:39:00+00:00,10.54,10.54,10.535,2,10.535,200,10.5375
2025-05-12 16:40:00+00:00,10.545,10.545,10.545,1,10.545,100,10.545
2025-05-12 16:41:00+00:00,10.545,10.545,10.545,1,10.545,100,10.545
2025-05-12 16:42:00+00:00,10.545,10.545,10.545,5,10.545,399,10.545
2025-05-12 16:43:00+00:00,10.545,10.545,10.545,10,10.545,1193,10.545
2025-05-12 16:44:00+00:00,10.555,10.555,10.545,35,10.545,15300,10.550719
2025-05-12 16:46:00+00:00,10.545,10.545,10.545,3,10.545,500,10.545
2025-05-12 16:47:00+00:00,10.55,10.55,10.545,11,10.545,5731,10.549651
2025-05-12 16:48:00+00:00,10.555,10.555,10.55,3,10.55,739,10.55406
2025-05-12 16:49:00+00:00,10.545,10.545,10.545,2,10.545,400,10.545
2025-05-12 16:50:00+00:00,10.545,10.545,10.545,6,10.545,1000,10.545
2025-05-12 16:51:00+00:00,10.545,10.545,10.54,5,10.545,1400,10.543929
2025-05-12 16:52:00+00:00,10.55,10.55,10.545,18,10.545,18618,10.549919
2025-05-12 16:53:00+00:00,10.555,10.555,10.55,4,10.55,312,10.553333
2025-05-12 16:54:00+00:00,10.545,10.545,10.545,2,10.545,1100,10.545
2025-05-12 16:55:00+00:00,10.545,10.545,10.545,7,10.545,1200,10.545
2025-05-12 16:56:00+00:00,10.545,10.545,10.545,9,10.545,3901,10.545
2025-05-12 16:57:00+00:00,10.545,10.555,10.545,23,10.545,24027,10.549938
2025-05-12 16:58:00+00:00,10.545,10.545,10.545,1,10.545,200,10.545
2025-05-12 16:59:00+00:00,10.545,10.545,10.545,1,10.545,100,10.545
2025-05-12 17:00:00+00:00,10.545,10.545,10.545,8,10.545,1801,10.545
2025-05-12 17:01:00+00:00,10.545,10.545,10.545,7,10.545,1101,10.545
2025-05-12 17:03:00+00:00,10.545,10.545,10.545,3,10.545,201,10.545
2025-05-12 17:04:00+00:00,10.555,10.555,10.545,21,10.545,64179,10.550028
2025-05-12 17:06:00+00:00,10.555,10.555,10.555,6,10.555,1973,10.555
2025-05-12 17:07:00+00:00,10.565,10.565,10.555,27,10.56,69774,10.560122
2025-05-12 17:08:00+00:00,10.57,10.57,10.57,10,10.57,4383,10.57
2025-05-12 17:09:00+00:00,10.58,10.585,10.58,12,10.58,8500,10.581353
2025-05-12 17:10:00+00:00,10.58,10.585,10.58,6,10.585,1200,10.582917
2025-05-12 17:12:00+00:00,10.56,10.575,10.56,31,10.575,120900,10.565496
2025-05-12 17:13:00+00:00,10.565,10.565,10.565,28,10.565,365,10.565
2025-05-12 17:14:00+00:00,10.56,10.56,10.56,2,10.56,2610,10.56
2025-05-12 17:15:00+00:00,10.565,10.565,10.565,1,10.565,100,10.565
2025-05-12 17:18:00+00:00,10.565,10.565,10.565,1,10.565,500,10.565
2025-05-12 17:19:00+00:00,10.565,10.565,10.565,3,10.565,200,10.565
2025-05-12 17:20:00+00:00,10.55,10.56,10.55,3,10.56,307,10.553333
2025-05-12 17:23:00+00:00,10.54,10.555,10.54,14,10.55,5525,10.55
2025-05-12 17:25:00+00:00,10.545,10.545,10.545,3,10.545,218,10.545
2025-05-12 17:26:00+00:00,10.545,10.545,10.545,5,10.545,2700,10.545
2025-05-12 17:27:00+00:00,10.54,10.54,10.54,15,10.54,8553,10.54
2025-05-12 17:28:00+00:00,10.555,10.555,10.54,7,10.54,4601,10.553913
2025-05-12 17:29:00+00:00,10.555,10.555,10.555,2,10.555,102,10.555
2025-05-12 17:31:00+00:00,10.565,10.565,10.555,10,10.555,2500,10.5612
2025-05-12 17:33:00+00:00,10.565,10.565,10.565,5,10.565,900,10.565
2025-05-12 17:34:00+00:00,10.55,10.565,10.55,21,10.565,9615,10.560156
2025-05-12 17:35:00+00:00,10.56,10.56,10.56,40,10.56,27792,10.56
2025-05-12 17:36:00+00:00,10.56,10.56,10.56,1,10.56,197,10.56
2025-05-12 17:39:00+00:00,10.57,10.57,10.555,25,10.555,9700,10.561289
2025-05-12 17:41:00+00:00,10.56,10.565,10.56,5,10.565,3129,10.563675
2025-05-12 17:42:00+00:00,10.56,10.56,10.56,5,10.56,988,10.56
2025-05-12 17:44:00+00:00,10.565,10.565,10.565,5,10.565,700,10.565
2025-05-12 17:45:00+00:00,10.565,10.565,10.565,4,10.565,400,10.565
2025-05-12 17:46:00+00:00,10.565,10.565,10.565,5,10.565,800,10.565
2025-05-12 17:47:00+00:00,10.565,10.565,10.565,5,10.565,500,10.565
2025-05-12 17:48:00+00:00,10.565,10.575,10.565,57,10.57,32657,10.569741
2025-05-12 17:49:00+00:00,10.565,10.565,10.565,1,10.565,400,10.565
2025-05-12 17:50:00+00:00,10.565,10.565,10.565,1,10.565,100,10.565
2025-05-12 17:51:00+00:00,10.565,10.565,10.565,13,10.565,1716,10.565
2025-05-12 17:52:00+00:00,10.565,10.565,10.565,1,10.565,1000,10.565
2025-05-12 17:53:00+00:00,10.565,10.565,10.565,2,10.565,300,10.565
2025-05-12 17:54:00+00:00,10.565,10.565,10.565,1,10.565,100,10.565
2025-05-12 17:55:00+00:00,10.575,10.575,10.565,33,10.565,13018,10.570731
2025-05-12 17:56:00+00:00,10.56,10.575,10.56,9,10.575,1375,10.566727
2025-05-12 17:58:00+00:00,10.555,10.555,10.555,2,10.555,405,10.555
2025-05-12 17:59:00+00:00,10.545,10.55,10.545,5,10.55,1568,10.549678
2025-05-12 18:00:00+00:00,10.545,10.545,10.545,6,10.545,610,10.545
2025-05-12 18:01:00+00:00,10.545,10.545,10.54,7,10.54,1513,10.540674
2025-05-12 18:02:00+00:00,10.545,10.545,10.545,22,10.545,1989,10.545
2025-05-12 18:03:00+00:00,10.545,10.545,10.545,41,10.545,1440,10.545
2025-05-12 18:04:00+00:00,10.55,10.555,10.55,44,10.55,21562,10.55014
2025-05-12 18:05:00+00:00,10.55,10.55,10.55,20,10.55,2858,10.55
2025-05-12 18:06:00+00:00,10.545,10.555,10.545,5,10.555,900,10.546111
2025-05-12 18:07:00+00:00,10.545,10.545,10.545,3,10.545,300,10.545
2025-05-12 18:09:00+00:00,10.535,10.545,10.535,27,10.545,9521,10.538684
2025-05-12 18:11:00+00:00,10.52,10.53,10.52,16,10.53,4406,10.528819
2025-05-12 18:12:00+00:00,10.53,10.53,10.53,5,10.53,4848,10.53
2025-05-12 18:13:00+00:00,10.53,10.53,10.53,5,10.53,407,10.53
2025-05-12 18:14:00+00:00,10.525,10.525,10.525,1,10.525,100,10.525
2025-05-12 18:15:00+00:00,10.53,10.535,10.53,12,10.53,12841,10.530078
2025-05-12 18:18:00+00:00,10.535,10.535,10.535,2,10.535,200,10.535
2025-05-12 18:19:00+00:00,10.545,10.545,10.54,32,10.54,14892,10.540377
2025-05-12 18:20:00+00:00,10.545,10.545,10.545,1,10.545,100,10.545
2025-05-12 18:21:00+00:00,10.54,10.545,10.54,4,10.545,500,10.544
2025-05-12 18:23:00+00:00,10.535,10.535,10.535,5,10.535,923,10.535
2025-05-12 18:25:00+00:00,10.535,10.535,10.535,3,10.535,1101,10.535
2025-05-12 18:26:00+00:00,10.535,10.54,10.535,6,10.54,413,10.53875
2025-05-12 18:27:00+00:00,10.535,10.535,10.535,8,10.535,1000,10.535
2025-05-12 18:28:00+00:00,10.535,10.535,10.535,5,10.535,800,10.535
2025-05-12 18:29:00+00:00,10.535,10.535,10.535,9,10.535,1128,10.535
2025-05-12 18:30:00+00:00,10.545,10.545,10.535,21,10.535,3311,10.540456
2025-05-12 18:31:00+00:00,10.55,10.55,10.55,2,10.55,200,10.55
2025-05-12 18:32:00+00:00,10.545,10.545,10.545,11,10.545,2350,10.545
2025-05-12 18:33:00+00:00,10.55,10.55,10.55,2,10.55,302,10.55
2025-05-12 18:34:00+00:00,10.545,10.545,10.545,4,10.545,500,10.545
2025-05-12 18:35:00+00:00,10.545,10.545,10.545,1,10.545,100,10.545
2025-05-12 18:36:00+00:00,10.55,10.55,10.54,24,10.545,25498,10.540961
2025-05-12 18:37:00+00:00,10.55,10.55,10.55,8,10.55,9100,10.55
2025-05-12 18:38:00+00:00,10.56,10.56,10.56,1,10.56,200,10.56
2025-05-12 18:39:00+00:00,10.555,10.56,10.555,10,10.56,4384,10.556054
2025-05-12 18:40:00+00:00,10.55,10.555,10.55,21,10.555,47542,10.550042
2025-05-12 18:42:00+00:00,10.54,10.54,10.54,6,10.54,5398,10.54
2025-05-12 18:43:00+00:00,10.535,10.535,10.53,32,10.53,12632,10.5302
2025-05-12 18:44:00+00:00,10.535,10.535,10.53,4,10.53,2300,10.530217
2025-05-12 18:45:00+00:00,10.525,10.53,10.525,27,10.53,10769,10.529953
2025-05-12 18:46:00+00:00,10.535,10.535,10.53,9,10.53,14825,10.530573
2025-05-12 18:47:00+00:00,10.535,10.535,10.535,1,10.535,1900,10.535
2025-05-12 18:48:00+00:00,10.54,10.54,10.54,5,10.54,1200,10.54
2025-05-12 18:49:00+00:00,10.54,10.545,10.535,46,10.545,30997,10.540049
2025-05-12 18:50:00+00:00,10.545,10.545,10.54,31,10.54,17516,10.541734
2025-05-12 18:51:00+00:00,10.53,10.54,10.53,38,10.54,22693,10.532155
2025-05-12 18:52:00+00:00,10.535,10.535,10.535,1,10.535,2400,10.535
2025-05-12 18:53:00+00:00,10.54,10.545,10.54,32,10.54,73830,10.540081
2025-05-12 18:54:00+00:00,10.535,10.545,10.535,11,10.54,4009,10.540641
2025-05-12 18:55:00+00:00,10.535,10.54,10.53,14,10.54,4056,10.538989
2025-05-12 18:56:00+00:00,10.53,10.535,10.53,7,10.535,3959,10.530379
2025-05-12 18:57:00+00:00,10.535,10.535,10.53,2,10.53,2291,10.534782
2025-05-12 18:58:00+00:00,10.53,10.53,10.53,1,10.53,1466,10.53
2025-05-12 18:59:00+00:00,10.535,10.535,10.53,7,10.535,1700,10.534706
2025-05-12 19:00:00+00:00,10.525,10.53,10.525,38,10.53,22451,10.529395
2025-05-12 19:01:00+00:00,10.53,10.53,10.53,3,10.53,208,10.53
2025-05-12 19:02:00+00:00,10.545,10.545,10.54,12,10.54,1538,10.544286
2025-05-12 19:03:00+00:00,10.545,10.545,10.545,8,10.545,395,10.545
2025-05-12 19:05:00+00:00,10.555,10.555,10.55,26,10.55,27916,10.550036
2025-05-12 19:06:00+00:00,10.555,10.555,10.555,1,10.555,300,10.555
2025-05-12 19:07:00+00:00,10.555,10.555,10.555,1,10.555,100,10.555
2025-05-12 19:08:00+00:00,10.555,10.555,10.555,6,10.555,1100,10.555
2025-05-12 19:09:00+00:00,10.555,10.555,10.545,48,10.555,37904,10.55021
2025-05-12 19:10:00+00:00,10.55,10.555,10.55,27,10.55,5796,10.550264
2025-05-12 19:11:00+00:00,10.545,10.545,10.545,9,10.545,607,10.545
